State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
NV,118,510,381-1026,no,yes,35,256.300000,119,43.570000,258.100000,91,21.940000,215.500000,130,9.700000,11.700000,1,3.160000,1,False.
CO,89,415,388-8722,no,no,0,179.700000,128,30.550000,299.800000,92,25.480000,185.300000,120,8.340000,7.600000,3,2.050000,1,False.
KS,93,415,418-3135,no,no,0,266.000000,120,45.220000,130.100000,84,11.060000,165.800000,63,7.460000,13.100000,6,3.540000,3,False.
AR,85,415,380-3974,no,no,0,96.700000,97,16.440000,193.800000,95,16.470000,171.700000,88,7.730000,9.700000,3,2.620000,2,False.
WY,160,408,338-7232,no,no,0,82.700000,116,14.060000,194.600000,95,16.540000,159.000000,54,7.150000,10.900000,9,2.940000,0,False.
PA,28,415,334-5223,no,no,0,168.200000,87,28.590000,161.700000,92,13.740000,192.400000,112,8.660000,10.100000,3,2.730000,3,False.
TX,73,408,340-8323,no,no,0,286.400000,109,48.690000,178.200000,67,15.150000,214.200000,152,9.640000,10.700000,14,2.890000,1,True.
NY,156,408,337-6851,no,no,0,174.300000,95,29.630000,186.600000,128,15.860000,258.200000,105,11.620000,12.900000,5,3.480000,3,False.
OR,33,415,344-5973,yes,no,0,190.600000,100,32.400000,161.700000,104,13.740000,189.900000,136,8.550000,13.000000,6,3.510000,1,False.
CA,77,510,335-2261,no,no,0,175.500000,86,29.840000,205.100000,78,17.430000,245.200000,100,11.030000,17.800000,3,4.810000,4,False.
NY,119,415,343-1458,no,no,0,133.400000,102,22.680000,204.600000,71,17.390000,196.900000,103,8.860000,11.100000,7,3.000000,1,False.
AR,91,510,415-4875,no,yes,27,204.600000,96,34.780000,136.000000,93,11.560000,210.500000,82,9.470000,6.600000,2,1.780000,3,False.
MI,102,510,381-2726,no,no,0,242.200000,88,41.170000,233.200000,89,19.820000,188.500000,121,8.480000,6.200000,6,1.670000,3,False.
OK,86,415,395-3852,no,yes,33,253.100000,112,43.030000,210.100000,94,17.860000,95.000000,98,4.270000,11.900000,4,3.210000,3,False.
TX,82,415,358-7914,no,no,0,130.000000,110,22.100000,185.300000,88,15.750000,178.700000,105,8.040000,8.300000,4,2.240000,0,False.
NC,89,408,332-6958,no,no,0,105.900000,151,18.000000,189.600000,142,16.120000,170.900000,67,7.690000,12.700000,7,3.430000,0,False.
ID,86,415,355-1019,no,no,0,194.200000,98,33.010000,193.800000,95,16.470000,192.000000,123,8.640000,9.300000,7,2.510000,3,False.
IL,134,408,382-9447,no,no,0,183.800000,111,31.250000,123.500000,92,10.500000,160.700000,105,7.230000,6.100000,2,1.650000,1,False.
OR,92,415,386-8536,no,no,0,196.500000,82,33.410000,190.000000,89,16.150000,163.200000,99,7.340000,10.800000,2,2.920000,2,False.
SD,87,510,363-3818,no,no,0,184.500000,81,31.370000,172.000000,103,14.620000,183.400000,96,8.250000,13.700000,3,3.700000,3,False.
NE,64,408,360-6416,no,no,0,261.900000,113,44.520000,148.100000,99,12.590000,145.200000,74,6.530000,13.800000,4,3.730000,0,False.
RI,80,510,332-8764,no,no,0,202.400000,118,34.410000,260.200000,67,22.120000,177.400000,112,7.980000,9.200000,5,2.480000,3,False.
MD,165,415,398-4814,no,yes,39,167.400000,113,28.460000,172.700000,94,14.680000,192.600000,113,8.670000,9.500000,4,2.570000,3,False.
ID,153,415,410-5963,no,yes,22,167.700000,104,28.510000,246.800000,91,20.980000,203.900000,117,9.180000,7.500000,11,2.030000,1,False.
ME,41,415,399-6642,no,yes,30,191.700000,109,32.590000,193.000000,86,16.410000,149.400000,93,6.720000,11.100000,4,3.000000,1,False.
SD,108,415,390-9986,no,no,0,240.200000,78,40.830000,230.300000,109,19.580000,217.000000,83,9.760000,5.200000,1,1.400000,2,False.
NY,104,415,391-1793,no,yes,26,189.100000,112,32.150000,178.200000,97,15.150000,199.300000,104,8.970000,11.100000,4,3.000000,1,False.
DE,115,408,352-5542,no,no,0,127.700000,67,21.710000,182.900000,90,15.550000,172.900000,92,7.780000,10.600000,7,2.860000,1,False.
OK,87,415,386-8118,no,no,0,205.200000,106,34.880000,99.500000,122,8.460000,189.500000,75,8.530000,13.400000,3,3.620000,1,False.
SC,159,415,394-9825,no,yes,23,153.600000,93,26.110000,216.900000,88,18.440000,161.300000,91,7.260000,12.600000,3,3.400000,2,False.
IN,119,510,382-4952,no,no,0,154.500000,129,26.270000,193.600000,87,16.460000,180.900000,145,8.140000,13.400000,3,3.620000,2,False.
NV,69,415,387-2698,no,no,0,153.700000,109,26.130000,194.000000,105,16.490000,256.100000,114,11.520000,14.100000,6,3.810000,1,False.
IL,87,408,417-1360,yes,yes,36,171.200000,138,29.100000,185.800000,102,15.790000,227.600000,97,10.240000,10.800000,3,2.920000,1,False.
SD,93,510,408-4836,no,no,0,328.100000,106,55.780000,151.700000,89,12.890000,303.500000,114,13.660000,8.700000,3,2.350000,1,True.
OK,154,415,374-8329,yes,no,0,145.900000,69,24.800000,208.200000,141,17.700000,180.900000,106,8.140000,14.400000,10,3.890000,0,True.
KS,57,415,363-8424,no,yes,37,201.200000,76,34.200000,280.100000,122,23.810000,154.200000,110,6.940000,11.800000,1,3.190000,1,False.
IA,130,510,408-8910,no,no,0,139.100000,72,23.650000,246.000000,112,20.910000,207.200000,121,9.320000,11.400000,9,3.080000,5,False.
NJ,151,415,399-3840,no,no,0,118.900000,128,20.210000,278.300000,65,23.660000,194.800000,61,8.770000,13.200000,10,3.560000,2,False.
NJ,162,408,367-8692,no,no,0,217.600000,87,36.990000,279.000000,71,23.720000,250.700000,65,11.280000,10.400000,4,2.810000,2,True.
MT,60,415,387-4504,no,no,0,145.000000,133,24.650000,209.100000,92,17.770000,328.500000,112,14.780000,14.600000,2,3.940000,1,False.
IA,81,510,328-2647,no,no,0,203.500000,89,34.600000,289.600000,69,24.620000,212.900000,71,9.580000,8.700000,3,2.350000,3,False.
WA,132,415,369-7903,no,no,0,240.100000,115,40.820000,180.400000,91,15.330000,133.400000,122,6.000000,8.000000,6,2.160000,3,False.
NE,86,408,399-6852,no,no,0,83.800000,121,14.250000,240.200000,96,20.420000,158.600000,108,7.140000,6.700000,8,1.810000,1,False.
TX,136,408,335-4888,no,no,0,269.800000,106,45.870000,228.800000,101,19.450000,257.500000,106,11.590000,10.100000,8,2.730000,1,True.
MS,121,415,344-2260,no,yes,21,126.300000,84,21.470000,209.600000,102,17.820000,192.500000,129,8.660000,10.600000,2,2.860000,1,False.
IA,105,510,349-4070,no,yes,15,88.100000,125,14.980000,175.900000,142,14.950000,269.900000,85,12.150000,9.700000,1,2.620000,2,False.
WI,105,415,394-6505,no,yes,34,218.500000,61,37.150000,196.700000,74,16.720000,151.100000,103,6.800000,9.900000,4,2.670000,2,False.
MT,51,415,419-3612,no,yes,26,236.800000,61,40.260000,263.400000,97,22.390000,181.100000,91,8.150000,11.200000,8,3.020000,1,False.
GA,64,408,356-1952,no,no,0,124.100000,117,21.100000,192.800000,108,16.390000,162.900000,84,7.330000,6.400000,5,1.730000,3,False.
MT,80,510,416-7866,yes,yes,30,184.200000,132,31.310000,167.500000,109,14.240000,212.800000,114,9.580000,10.000000,10,2.700000,0,False.
ND,56,415,398-1759,no,no,0,222.700000,133,37.860000,277.000000,89,23.550000,101.800000,94,4.580000,13.600000,4,3.670000,4,False.
VT,120,415,338-9950,no,no,0,149.200000,98,25.360000,193.600000,88,16.460000,248.900000,119,11.200000,11.100000,5,3.000000,1,False.
SD,103,510,412-7278,no,no,0,206.500000,125,35.110000,180.200000,113,15.320000,220.600000,95,9.930000,12.200000,4,3.290000,3,False.
OH,164,510,347-1263,no,yes,27,159.700000,102,27.150000,168.800000,113,14.350000,244.100000,127,10.980000,9.600000,9,2.590000,3,False.
OH,116,415,386-5684,no,yes,27,204.700000,118,34.800000,209.400000,91,17.800000,212.900000,67,9.580000,7.000000,2,1.890000,2,False.
MT,121,408,334-4354,no,no,0,213.200000,79,36.240000,120.700000,116,10.260000,244.400000,102,11.000000,7.500000,4,2.030000,1,False.
IL,55,415,398-5970,yes,no,0,269.600000,121,45.830000,171.700000,91,14.590000,219.000000,98,9.860000,8.200000,6,2.210000,1,False.
NV,183,415,330-3429,no,no,0,116.700000,92,19.840000,213.800000,112,18.170000,214.300000,112,9.640000,9.700000,6,2.620000,2,False.
UT,104,408,418-4637,no,no,0,263.400000,101,44.780000,235.500000,117,20.020000,102.000000,146,4.590000,13.000000,4,3.510000,0,False.
NH,90,408,393-7322,no,no,0,140.200000,97,23.830000,213.900000,102,18.180000,120.000000,126,5.400000,7.100000,2,1.920000,1,False.
LA,82,415,353-5557,no,no,0,197.700000,101,33.610000,127.600000,83,10.850000,142.100000,103,6.390000,13.500000,3,3.650000,1,False.
VT,101,415,411-5334,no,no,0,136.200000,92,23.150000,220.900000,110,18.780000,196.900000,116,8.860000,13.300000,7,3.590000,3,False.
NY,9,415,398-8588,no,yes,16,88.500000,87,15.050000,178.800000,108,15.200000,228.700000,96,10.290000,11.500000,3,3.110000,2,False.
CT,97,415,374-7285,no,no,0,215.300000,58,36.600000,242.400000,91,20.600000,279.800000,105,12.590000,12.100000,9,3.270000,0,False.
KS,94,408,379-7215,no,no,0,269.200000,104,45.760000,193.800000,144,16.470000,257.600000,61,11.590000,8.900000,2,2.400000,3,True.
MI,127,510,357-7875,no,yes,25,203.800000,118,34.650000,267.100000,48,22.700000,225.100000,105,10.130000,7.300000,5,1.970000,0,False.
SD,125,510,393-9677,no,yes,34,268.400000,112,45.630000,222.200000,108,18.890000,117.600000,102,5.290000,10.300000,3,2.780000,0,False.
ME,140,415,345-9598,no,no,0,159.100000,104,27.050000,269.800000,106,22.930000,220.400000,116,9.920000,10.300000,4,2.780000,1,False.
MD,90,415,353-3203,no,no,0,114.400000,122,19.450000,127.700000,154,10.850000,253.100000,109,11.390000,10.100000,5,2.730000,2,False.
VA,67,415,330-7486,no,no,0,138.900000,65,23.610000,208.900000,109,17.760000,232.400000,82,10.460000,9.200000,3,2.480000,2,False.
NJ,113,415,397-6425,no,no,0,186.000000,55,31.620000,237.400000,105,20.180000,148.100000,83,6.660000,12.200000,6,3.290000,1,False.
TN,121,510,338-1815,no,yes,26,170.400000,91,28.970000,254.500000,90,21.630000,219.600000,122,9.880000,15.100000,5,4.080000,0,False.
DC,93,408,406-5023,no,no,0,164.500000,95,27.970000,230.900000,87,19.630000,149.900000,91,6.750000,9.900000,3,2.670000,4,False.
DC,121,408,368-2458,no,no,0,168.600000,121,28.660000,168.600000,94,14.330000,95.300000,59,4.290000,12.300000,4,3.320000,1,False.
OR,53,408,400-8375,no,no,0,261.200000,119,44.400000,250.800000,105,21.320000,176.000000,112,7.920000,9.800000,2,2.650000,0,True.
RI,75,415,387-8201,no,no,0,190.500000,91,32.390000,178.400000,75,15.160000,162.400000,113,7.310000,13.100000,5,3.540000,1,False.
AK,132,510,346-4360,no,no,0,181.100000,121,30.790000,314.400000,109,26.720000,246.700000,81,11.100000,4.200000,9,1.130000,2,False.
WI,162,408,412-8811,no,no,0,177.100000,131,30.110000,114.700000,122,9.750000,153.600000,88,6.910000,6.500000,6,1.760000,3,False.
IN,140,415,413-3990,no,no,0,160.500000,114,27.290000,240.500000,103,20.440000,233.500000,121,10.510000,11.300000,4,3.050000,1,False.
MI,91,408,345-2448,no,no,0,134.700000,116,22.900000,295.300000,98,25.100000,195.500000,121,8.800000,6.600000,5,1.780000,2,False.
ID,73,510,394-4512,no,yes,28,198.200000,107,33.690000,139.100000,123,11.820000,199.100000,139,8.960000,8.800000,1,2.380000,2,False.
NH,95,408,400-8538,yes,no,0,228.900000,134,38.910000,255.700000,71,21.730000,208.000000,120,9.360000,10.100000,2,2.730000,4,True.
MN,145,408,412-8769,no,no,0,241.700000,137,41.090000,135.800000,100,11.540000,277.600000,123,12.490000,13.100000,3,3.540000,0,False.
AZ,100,415,390-1552,no,no,0,131.100000,108,22.290000,176.200000,81,14.980000,89.700000,81,4.040000,4.300000,4,1.160000,1,False.
MN,122,415,389-2477,no,no,0,234.100000,101,39.800000,200.200000,121,17.020000,237.400000,89,10.680000,13.100000,9,3.540000,2,False.
MO,109,415,389-4695,no,no,0,200.100000,72,34.020000,300.900000,120,25.580000,236.000000,68,10.620000,11.900000,5,3.210000,0,False.
AL,82,408,406-8037,no,no,0,154.000000,107,26.180000,94.400000,114,8.020000,287.600000,95,12.940000,10.100000,7,2.730000,1,False.
PA,65,415,382-9138,no,yes,23,224.200000,106,38.110000,189.600000,100,16.120000,222.800000,75,10.030000,9.800000,4,2.650000,0,False.
AK,52,510,414-7942,no,no,0,148.300000,83,25.210000,181.600000,79,15.440000,155.600000,104,7.000000,8.300000,6,2.240000,3,False.
MS,136,415,348-7071,no,yes,24,174.600000,76,29.680000,176.600000,114,15.010000,214.400000,91,9.650000,8.800000,5,2.380000,2,False.
IA,75,415,404-2942,no,no,0,138.500000,110,23.550000,153.200000,86,13.020000,215.600000,103,9.700000,11.100000,7,3.000000,1,False.
WY,146,408,348-3581,no,no,0,109.000000,69,18.530000,265.800000,98,22.590000,228.300000,80,10.270000,12.600000,2,3.400000,1,False.
NE,105,408,327-6764,no,no,0,162.300000,99,27.590000,212.500000,95,18.060000,214.700000,114,9.660000,11.100000,8,3.000000,4,False.
ND,48,415,405-2831,no,no,0,210.800000,84,35.840000,189.600000,98,16.120000,157.600000,99,7.090000,16.400000,3,4.430000,2,False.
CT,45,415,416-4351,no,no,0,142.400000,107,24.210000,318.700000,78,27.090000,224.100000,108,10.080000,11.100000,7,3.000000,1,False.
NC,106,415,419-3196,no,yes,37,223.500000,104,38.000000,235.100000,99,19.980000,140.100000,90,6.300000,10.600000,5,2.860000,2,False.
CT,33,510,411-6211,no,no,0,182.500000,65,31.030000,232.100000,96,19.730000,149.200000,82,6.710000,7.500000,2,2.030000,2,False.
ND,68,408,391-8369,no,no,0,219.600000,97,37.330000,141.100000,144,11.990000,205.700000,101,9.260000,10.800000,4,2.920000,2,False.
WA,106,408,416-4464,no,no,0,193.600000,66,32.910000,238.200000,82,20.250000,176.400000,107,7.940000,12.900000,3,3.480000,0,False.
NV,141,415,347-1814,no,no,0,192.400000,111,32.710000,156.900000,87,13.340000,175.800000,82,7.910000,11.000000,6,2.970000,0,False.
CO,98,408,386-7337,no,no,0,236.200000,122,40.150000,189.400000,110,16.100000,153.600000,104,6.910000,13.300000,4,3.590000,0,False.
KS,94,510,375-8505,no,yes,28,233.200000,88,39.640000,113.300000,102,9.630000,118.000000,71,5.310000,16.100000,4,4.350000,0,False.
CO,65,510,407-5056,no,no,0,158.800000,53,27.000000,188.500000,132,16.020000,189.300000,87,8.520000,9.800000,4,2.650000,2,False.
MO,85,415,367-8924,no,no,0,126.100000,112,21.440000,274.700000,126,23.350000,184.400000,95,8.300000,9.800000,4,2.650000,1,False.
MA,71,510,419-5171,no,no,0,290.400000,108,49.370000,253.900000,92,21.580000,263.300000,126,11.850000,10.100000,5,2.730000,3,True.
NY,112,408,396-7687,no,yes,30,60.600000,113,10.300000,165.900000,96,14.100000,132.800000,99,5.980000,13.300000,7,3.590000,0,False.
AK,110,415,394-4548,no,no,0,148.400000,95,25.230000,193.800000,98,16.470000,206.000000,106,9.270000,6.900000,6,1.860000,0,False.
WI,111,415,382-6438,no,no,0,246.500000,108,41.910000,216.300000,89,18.390000,179.600000,99,8.080000,12.700000,3,3.430000,2,False.
NH,74,408,413-2194,no,no,0,298.100000,112,50.680000,201.300000,100,17.110000,214.700000,88,9.660000,9.700000,4,2.620000,2,True.
TN,105,510,366-2622,no,no,0,119.300000,82,20.280000,185.100000,111,15.730000,157.000000,74,7.070000,10.900000,4,2.940000,2,False.
NY,40,408,416-7591,no,no,0,242.500000,82,41.230000,232.900000,97,19.800000,154.000000,86,6.930000,9.600000,7,2.590000,0,False.
GA,128,408,355-2634,yes,yes,18,222.100000,89,37.760000,160.600000,109,13.650000,218.800000,102,9.850000,13.600000,2,3.670000,0,True.
MN,123,408,422-5350,no,no,0,236.200000,135,40.150000,273.900000,88,23.280000,227.000000,77,10.220000,10.100000,6,2.730000,2,True.
MI,122,510,329-2388,no,no,0,144.200000,87,24.510000,212.200000,74,18.040000,169.300000,87,7.620000,9.500000,4,2.570000,0,False.
ID,114,408,381-5273,no,yes,19,154.600000,100,26.280000,241.600000,109,20.540000,160.000000,112,7.200000,12.600000,1,3.400000,3,False.
CT,102,415,421-6694,no,yes,25,137.400000,100,23.360000,176.700000,83,15.020000,188.200000,93,8.470000,10.200000,6,2.750000,2,False.
NC,126,415,342-1702,no,no,0,103.700000,93,17.630000,127.000000,107,10.800000,329.300000,66,14.820000,14.400000,1,3.890000,0,False.
LA,150,415,381-4029,no,no,0,136.600000,112,23.220000,209.400000,81,17.800000,161.100000,78,7.250000,12.200000,2,3.290000,4,True.
NJ,60,408,335-2967,no,no,0,289.800000,101,49.270000,255.600000,115,21.730000,242.800000,76,10.930000,11.700000,4,3.160000,2,True.
TX,123,408,416-6594,no,no,0,260.900000,85,44.350000,168.500000,103,14.320000,178.300000,91,8.020000,13.300000,5,3.590000,3,False.
CA,138,510,388-6026,yes,no,0,196.200000,129,33.350000,176.500000,86,15.000000,232.400000,108,10.460000,15.200000,1,4.100000,0,True.
MD,29,510,367-1024,no,no,0,195.600000,71,33.250000,126.400000,74,10.740000,148.600000,87,6.690000,14.200000,4,3.830000,1,False.
WY,111,415,386-7118,no,no,0,222.200000,96,37.770000,162.500000,111,13.810000,184.900000,120,8.320000,11.900000,7,3.210000,4,False.
TX,37,510,346-2020,yes,no,0,172.900000,119,29.390000,183.000000,86,15.560000,226.400000,100,10.190000,9.800000,1,2.650000,0,True.
CA,111,408,329-9067,no,no,0,249.800000,109,42.470000,242.400000,106,20.600000,231.800000,78,10.430000,11.600000,4,3.130000,0,True.
UT,81,510,329-6144,no,no,0,154.500000,84,26.270000,216.200000,91,18.380000,229.800000,82,10.340000,13.700000,3,3.700000,1,False.
WA,46,510,332-1502,no,no,0,90.400000,108,15.370000,276.200000,77,23.480000,146.500000,111,6.590000,12.700000,2,3.430000,1,False.
MS,69,510,342-8320,no,yes,27,268.800000,78,45.700000,246.600000,89,20.960000,271.900000,102,12.240000,16.400000,3,4.430000,0,False.
OH,125,408,411-5748,no,no,0,106.100000,95,18.040000,157.600000,113,13.400000,192.500000,69,8.660000,8.100000,3,2.190000,1,False.
KS,43,415,381-9367,no,no,0,27.000000,117,4.590000,160.900000,97,13.680000,279.500000,96,12.580000,10.700000,3,2.890000,3,False.
RI,127,415,400-1280,no,yes,27,140.100000,59,23.820000,223.400000,111,18.990000,257.900000,73,11.610000,3.800000,10,1.030000,1,False.
IN,94,510,360-5794,no,no,0,245.000000,112,41.650000,180.400000,91,15.330000,262.900000,105,11.830000,9.700000,6,2.620000,1,False.
VT,46,408,373-3538,no,no,0,196.700000,85,33.440000,205.900000,74,17.500000,216.600000,112,9.750000,11.200000,5,3.020000,3,False.
MT,73,408,394-9942,no,yes,26,131.200000,98,22.300000,106.500000,97,9.050000,221.700000,96,9.980000,10.200000,6,2.750000,2,False.
CT,146,408,380-3329,no,yes,23,149.600000,96,25.430000,239.800000,124,20.380000,293.500000,135,13.210000,7.400000,4,2.000000,2,False.
NM,93,415,334-7618,no,no,0,239.800000,70,40.770000,251.800000,99,21.400000,168.600000,112,7.590000,10.900000,10,2.940000,1,False.
OH,52,408,327-9289,no,yes,31,142.100000,77,24.160000,193.000000,97,16.410000,253.400000,88,11.400000,11.000000,4,2.970000,1,False.
GA,202,510,351-2589,no,no,0,115.400000,137,19.620000,178.700000,70,15.190000,185.700000,113,8.360000,6.000000,3,1.620000,3,False.
MN,129,510,368-6892,no,yes,31,193.000000,99,32.810000,224.800000,87,19.110000,197.600000,91,8.890000,10.300000,8,2.780000,2,False.
CT,94,415,337-9303,no,no,0,206.100000,49,35.040000,224.600000,115,19.090000,256.700000,74,11.550000,13.000000,1,3.510000,1,False.
AL,100,415,377-5258,no,no,0,160.300000,138,27.250000,221.300000,92,18.810000,150.400000,120,6.770000,11.200000,2,3.020000,0,False.
WV,43,415,348-5767,no,no,0,199.900000,108,33.980000,288.400000,80,24.510000,180.600000,103,8.130000,11.300000,7,3.050000,1,False.
NH,130,415,373-3549,no,no,0,213.100000,105,36.230000,206.200000,108,17.530000,163.400000,93,7.350000,8.900000,3,2.400000,0,False.
WY,124,415,422-8344,no,no,0,178.300000,102,30.310000,235.000000,120,19.980000,239.700000,119,10.790000,10.900000,1,2.940000,3,False.
VA,92,510,411-2958,yes,no,0,252.300000,120,42.890000,207.000000,112,17.600000,284.600000,95,12.810000,12.000000,5,3.240000,3,True.
VT,48,415,384-2908,no,no,0,197.700000,64,33.610000,136.700000,126,11.620000,244.400000,81,11.000000,13.200000,5,3.560000,4,False.
OH,98,510,347-6393,no,yes,29,111.100000,105,18.890000,217.900000,101,18.520000,248.100000,108,11.160000,6.600000,3,1.780000,2,False.
MT,100,415,385-7148,no,no,0,96.500000,86,16.410000,210.200000,133,17.870000,146.400000,106,6.590000,12.500000,3,3.380000,1,True.
MA,79,415,419-2767,no,no,0,156.900000,109,26.670000,122.200000,87,10.390000,189.100000,103,8.510000,11.300000,5,3.050000,3,False.
